id,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,y
27529,Single,Male,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,0
27530,Married,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,63,1
27532,Married,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,0
27551,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,1
27564,Married,Female,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,0
27565,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,0
27579,Married,Female,60000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,0
27580,Single,Male,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,0
27588,Married,Male,100000,4,High School,Professional,Yes,3,10+ Miles,Europe,52,0
27591,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,0
27593,Married,Female,20000,0,High School,Manual,No,2,0-1 Miles,North America,53,0
27594,Married,Female,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,0
27595,Single,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,0
27596,Single,Female,90000,0,Partial College,Professional,No,2,2-5 Miles,Europe,62,1
27603,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,0
27608,Single,Female,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,34,0
27619,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,0
27620,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,0
27622,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,0
27624,Single,Male,130000,3,Bachelors,Management,No,3,2-5 Miles,North America,45,1
27626,Married,Female,10000,0,High School,Manual,No,2,0-1 Miles,Europe,55,0
27627,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,57,0
27628,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,0
27632,Single,Male,130000,5,High School,Professional,No,3,0-1 Miles,Europe,55,1
27633,Single,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,46,0
27635,Married,Female,20000,2,High School,Manual,No,1,0-1 Miles,Europe,40,0
27641,Single,Male,50000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,32,0
27644,Single,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,0
27647,Married,Male,130000,3,Graduate Degree,Management,No,3,2-5 Miles,North America,70,0
27648,Single,Male,150000,0,Graduate Degree,Management,No,0,0-1 Miles,North America,38,0
27654,Single,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
27655,Single,Male,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,1
27658,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,0
27660,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,0
27665,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,0
27674,Single,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,31,0
27676,Married,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,0
27677,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,0
27678,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,66,1
27682,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,61,0
27686,Married,Male,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,55,0
27700,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,0
27703,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,29,0
27704,Married,Male,60000,2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,1
27708,Married,Female,100000,3,Graduate Degree,Management,No,4,2-5 Miles,Europe,61,0
27718,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,0
27721,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,0
27724,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,0
27725,Married,Female,90000,0,Bachelors,Management,Yes,1,5-10 Miles,North America,73,0
27729,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,1
27732,Married,Female,120000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,34,0
27734,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,0
27737,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,0
27741,Single,Male,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,44,1
27749,Single,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,0
27750,Married,Male,130000,2,Graduate Degree,Management,Yes,3,1-2 Miles,North America,72,0
27751,Single,Male,150000,0,Graduate Degree,Management,No,0,2-5 Miles,North America,39,0
27754,Married,Female,170000,5,Partial College,Management,No,4,10+ Miles,Europe,55,0
27755,Single,Male,60000,2,Bachelors,Professional,No,1,0-1 Miles,North America,48,1
27757,Single,Female,110000,0,Graduate Degree,Management,No,2,0-1 Miles,Pacific,40,0
27758,Single,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,39,0
27772,Single,Male,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,0
27778,Single,Female,70000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,50,0
27780,Married,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,0
27782,Married,Female,110000,5,Bachelors,Management,Yes,1,10+ Miles,Europe,53,1
27783,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,0
27787,Single,Female,60000,2,Graduate Degree,Professional,No,0,0-1 Miles,North America,43,1
27792,Married,Male,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,0
27804,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,1,1-2 Miles,North America,75,0
27805,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,52,0
27807,Single,Male,80000,3,Partial College,Professional,Yes,1,2-5 Miles,North America,42,0
27810,Married,Female,80000,4,Bachelors,Professional,Yes,2,1-2 Miles,Pacific,48,0
27814,Single,Female,80000,1,High School,Professional,Yes,2,10+ Miles,Europe,54,0
27815,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,0
27822,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,0
27826,Single,Female,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,45,1
27828,Married,Female,150000,3,Partial College,Professional,Yes,3,5-10 Miles,Europe,48,0
27829,Single,Male,60000,0,Bachelors,Professional,No,3,2-5 Miles,Pacific,31,0
27832,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,58,0
27833,Married,Male,120000,2,Bachelors,Management,Yes,3,2-5 Miles,North America,39,0
27836,Single,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,0
27840,Married,Female,60000,0,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,67,0
27841,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,0
27842,Married,Male,110000,4,Bachelors,Management,Yes,2,5-10 Miles,North America,63,0
27846,Married,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,0
27850,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
27855,Married,Male,30000,1,Bachelors,Skilled Manual,No,2,0-1 Miles,Europe,41,0
27872,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,0
27887,Married,Male,160000,5,Partial College,Professional,No,3,10+ Miles,Europe,55,0
27888,Single,Female,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,0
27903,Married,Female,60000,1,High School,Professional,No,2,2-5 Miles,North America,54,1
27905,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,0
27911,Married,Male,60000,5,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,0
27913,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,74,0
27914,Single,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,0
27916,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,0
27922,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,0
27923,Married,Male,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,45,0
27925,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,56,0
27927,Married,Male,70000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,70,0
27938,Married,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,43,0
27939,Married,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,0
27942,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,33,0
27947,Single,Female,100000,3,Graduate Degree,Management,No,4,2-5 Miles,Europe,62,0
27950,Married,Female,60000,1,Bachelors,Management,No,0,2-5 Miles,North America,57,1
27962,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,0
27964,Married,Male,80000,4,Partial College,Professional,Yes,3,0-1 Miles,North America,44,0
27975,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,0
27990,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,0
27992,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,0
27993,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,0
27994,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,0
27995,Married,Female,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,0
27998,Single,Male,80000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,52,1
28001,Married,Male,30000,0,Bachelors,Skilled Manual,No,1,0-1 Miles,Europe,72,0
28003,Married,Male,40000,3,High School,Skilled Manual,Yes,3,10+ Miles,North America,45,0
28007,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,0
28009,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,69,0
28012,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,0
28016,Single,Male,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,0
28018,Married,Male,100000,0,Bachelors,Management,Yes,3,0-1 Miles,North America,29,0
28019,Married,Female,120000,5,Partial College,Management,Yes,3,10+ Miles,Europe,57,0
28020,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,0
28021,Married,Male,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,66,0
28022,Married,Female,60000,0,Bachelors,Management,Yes,3,2-5 Miles,North America,59,0
28024,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,44,0
28025,Married,Female,30000,0,High School,Clerical,No,2,0-1 Miles,North America,51,0
28026,Married,Female,20000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,47,1
28035,Single,Male,80000,3,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,41,0
28037,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,0
28045,Married,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,0
28049,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,0
28052,Married,Male,110000,4,Partial College,Professional,Yes,4,10+ Miles,Europe,51,0
28053,Married,Male,120000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,60,1
28054,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,62,0
28056,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,0
28070,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,0
28073,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
28075,Single,Male,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,35,0
28077,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,33,0
28079,Single,Male,70000,1,Partial College,Professional,Yes,2,10+ Miles,North America,57,0
28080,Married,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,0
28087,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,32,0
28089,Married,Male,70000,1,Bachelors,Management,Yes,1,1-2 Miles,North America,59,0
28093,Single,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,44,0
28097,Married,Male,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,0
28101,Single,Female,70000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,44,0
28104,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,66,1
28106,Single,Female,30000,4,Partial College,Clerical,Yes,1,0-1 Miles,Europe,28,0
28122,Married,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
28123,Married,Female,150000,1,Bachelors,Management,Yes,3,0-1 Miles,North America,43,1
28124,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,29,0
28125,Married,Female,20000,2,High School,Manual,Yes,2,0-1 Miles,Europe,41,0
28127,Married,Male,70000,1,Partial College,Professional,Yes,1,10+ Miles,North America,59,0
28128,Single,Male,90000,0,Partial College,Professional,No,2,10+ Miles,Europe,62,0
28135,Single,Female,30000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,79,0
28137,Married,Female,70000,0,Bachelors,Professional,No,2,10+ Miles,Pacific,30,0
28138,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,0
28155,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,0
28158,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,49,0
28164,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,28,0
28170,Single,Male,60000,0,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,39,0
28172,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,51,1
28173,Single,Male,20000,5,High School,Manual,Yes,2,0-1 Miles,Europe,27,0
28175,Married,Male,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,47,0
28176,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,0
28181,Single,Male,80000,0,Partial College,Professional,Yes,1,2-5 Miles,North America,50,0
28187,Single,Female,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,29,0
28188,Married,Male,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,54,0
28190,Single,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,0
28192,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,0
28198,Single,Male,10000,3,Partial High School,Manual,No,1,0-1 Miles,Europe,40,0
28202,Married,Male,80000,5,Bachelors,Professional,Yes,3,0-1 Miles,Pacific,40,0
28211,Single,Male,70000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,0
28213,Married,Male,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,63,0
28218,Single,Female,20000,0,Partial High School,Manual,No,1,5-10 Miles,Europe,32,0
28219,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,1
28222,Married,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,0
28225,Single,Male,70000,1,Partial College,Professional,Yes,1,10+ Miles,North America,59,0
28226,Married,Male,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,62,0
28233,Single,Female,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,39,0
28238,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,48,0
28239,Married,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,42,0
28242,Married,Male,130000,5,Partial High School,Management,Yes,4,0-1 Miles,Pacific,37,0
28248,Married,Male,10000,1,High School,Manual,Yes,1,5-10 Miles,Europe,36,0
28253,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,33,0
28260,Married,Female,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,0
28261,Single,Female,150000,5,Bachelors,Management,No,4,10+ Miles,Europe,56,0
28266,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,64,0
28267,Single,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,0
28269,Married,Female,10000,2,High School,Manual,No,1,0-1 Miles,Europe,38,0
28275,Single,Female,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,0
28279,Single,Female,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,0
28281,Married,Male,70000,5,Graduate Degree,Professional,No,2,0-1 Miles,North America,37,0
28287,Single,Female,40000,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,34,1
28291,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,33,0
28292,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,71,0
28300,Married,Female,70000,2,Bachelors,Professional,Yes,3,0-1 Miles,North America,43,0
28301,Married,Female,130000,1,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,48,0
28302,Married,Female,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,50,0
28304,Single,Male,60000,0,Partial College,Skilled Manual,No,1,2-5 Miles,North America,39,1
28310,Single,Male,80000,3,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,41,0
28318,Married,Male,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,0
28322,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,0
28327,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,48,0
28330,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,46,0
28331,Single,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,0
28333,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,0
28334,Married,Female,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,0
28335,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,0
28336,Married,Male,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,0
28337,Married,Male,60000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,30,0
28338,Married,Male,70000,0,Bachelors,Management,Yes,4,2-5 Miles,North America,60,0
28341,Married,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,0
